Zeitstempel;Wetter;Temperatur;Passanten;Location Name;GeoPunkt;Passanten ltr;Passanten rtl;Passanten Erwachsene;Passanten Kinder;Passanten Erwachsene ltr;Passanten Erwachsene rtl;Passanten Kinder ltr;Passanten Kinder rtl
2024-02-17T07:00:00+01:00;partly-cloudy-night;7,3;0;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-17T08:00:00+01:00;partly-cloudy-day;6,7;0;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-17T08:00:00+01:00;partly-cloudy-day;6,7;0;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-17T08:00:00+01:00;partly-cloudy-day;6,7;0;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-17T09:00:00+01:00;partly-cloudy-day;7,9;0;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-17T09:00:00+01:00;partly-cloudy-day;7,9;0;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-17T09:00:00+01:00;partly-cloudy-day;7,9;0;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-17T10:00:00+01:00;partly-cloudy-day;9,4;0;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-17T10:00:00+01:00;partly-cloudy-day;9,4;0;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-17T10:00:00+01:00;partly-cloudy-day;9,4;0;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-17T11:00:00+01:00;partly-cloudy-day;10,3;0;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-17T11:00:00+01:00;partly-cloudy-day;10,3;0;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-17T11:00:00+01:00;partly-cloudy-day;10,3;0;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-17T12:00:00+01:00;partly-cloudy-day;11,2;0;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-17T12:00:00+01:00;partly-cloudy-day;11,2;0;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-17T12:00:00+01:00;partly-cloudy-day;11,2;0;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-17T13:00:00+01:00;partly-cloudy-day;12;0;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-17T13:00:00+01:00;partly-cloudy-day;12;0;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-17T13:00:00+01:00;partly-cloudy-day;12;0;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-17T14:00:00+01:00;partly-cloudy-day;11,9;0;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-17T14:00:00+01:00;partly-cloudy-day;11,9;0;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-17T14:00:00+01:00;partly-cloudy-day;11,9;0;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-17T15:00:00+01:00;partly-cloudy-day;12,2;2912;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-17T15:00:00+01:00;partly-cloudy-day;12,2;4853;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-17T15:00:00+01:00;partly-cloudy-day;12,2;1782;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-17T16:00:00+01:00;partly-cloudy-day;12,1;2589;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-17T16:00:00+01:00;partly-cloudy-day;12,1;4491;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-17T16:00:00+01:00;partly-cloudy-day;12,1;1459;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-17T17:00:00+01:00;partly-cloudy-day;11,3;2814;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-17T17:00:00+01:00;partly-cloudy-day;11,3;3618;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-17T17:00:00+01:00;partly-cloudy-day;11,3;1199;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-17T18:00:00+01:00;partly-cloudy-night;10,3;2047;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-17T18:00:00+01:00;partly-cloudy-night;10,3;2825;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-17T18:00:00+01:00;partly-cloudy-night;10,3;862;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-17T19:00:00+01:00;partly-cloudy-night;9,7;1740;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-17T19:00:00+01:00;partly-cloudy-night;9,7;1648;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-17T19:00:00+01:00;partly-cloudy-night;9,7;722;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-17T20:00:00+01:00;partly-cloudy-night;8,9;804;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-17T20:00:00+01:00;partly-cloudy-night;8,9;792;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-17T20:00:00+01:00;partly-cloudy-night;8,9;442;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-17T21:00:00+01:00;partly-cloudy-night;8,5;527;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-17T21:00:00+01:00;partly-cloudy-night;8,5;621;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-17T21:00:00+01:00;partly-cloudy-night;8,5;334;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-17T22:00:00+01:00;cloudy;8,1;509;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-17T22:00:00+01:00;cloudy;8,1;401;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-17T22:00:00+01:00;cloudy;8,1;254;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-17T23:00:00+01:00;partly-cloudy-night;7,8;265;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-17T23:00:00+01:00;partly-cloudy-night;7,8;289;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-17T23:00:00+01:00;partly-cloudy-night;7,8;142;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T00:00:00+01:00;partly-cloudy-night;7,1;224;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T00:00:00+01:00;partly-cloudy-night;7,1;168;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T00:00:00+01:00;partly-cloudy-night;7,1;70;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T01:00:00+01:00;partly-cloudy-night;6,9;78;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T01:00:00+01:00;partly-cloudy-night;6,9;119;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T01:00:00+01:00;partly-cloudy-night;6,9;35;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T02:00:00+01:00;partly-cloudy-night;6,4;91;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T02:00:00+01:00;partly-cloudy-night;6,4;107;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T02:00:00+01:00;partly-cloudy-night;6,4;28;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T03:00:00+01:00;partly-cloudy-night;5,8;76;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T03:00:00+01:00;partly-cloudy-night;5,8;42;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T03:00:00+01:00;partly-cloudy-night;5,8;15;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T04:00:00+01:00;partly-cloudy-night;7,3;50;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T04:00:00+01:00;partly-cloudy-night;7,3;39;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T04:00:00+01:00;partly-cloudy-night;7,3;6;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T05:00:00+01:00;cloudy;7;44;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T05:00:00+01:00;cloudy;7;37;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T05:00:00+01:00;cloudy;7;18;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T06:00:00+01:00;cloudy;6,9;76;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T06:00:00+01:00;cloudy;6,9;21;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T06:00:00+01:00;cloudy;6,9;26;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T07:00:00+01:00;cloudy;6,4;68;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T07:00:00+01:00;cloudy;6,4;26;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T07:00:00+01:00;cloudy;6,4;26;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T08:00:00+01:00;partly-cloudy-day;5,6;85;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T08:00:00+01:00;partly-cloudy-day;5,6;84;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T08:00:00+01:00;partly-cloudy-day;5,6;57;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T09:00:00+01:00;partly-cloudy-day;6,1;169;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T09:00:00+01:00;partly-cloudy-day;6,1;151;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T09:00:00+01:00;partly-cloudy-day;6,1;159;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T10:00:00+01:00;cloudy;7,9;319;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T10:00:00+01:00;cloudy;7,9;250;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T10:00:00+01:00;cloudy;7,9;249;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T11:00:00+01:00;cloudy;9,2;458;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T11:00:00+01:00;cloudy;9,2;439;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T11:00:00+01:00;cloudy;9,2;422;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T12:00:00+01:00;cloudy;10,2;516;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T12:00:00+01:00;cloudy;10,2;472;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T12:00:00+01:00;cloudy;10,2;553;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T13:00:00+01:00;cloudy;10,6;773;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T13:00:00+01:00;cloudy;10,6;670;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T13:00:00+01:00;cloudy;10,6;635;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T14:00:00+01:00;cloudy;10,5;799;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T14:00:00+01:00;cloudy;10,5;803;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T14:00:00+01:00;cloudy;10,5;711;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T15:00:00+01:00;cloudy;10,4;886;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T15:00:00+01:00;cloudy;10,4;1004;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T15:00:00+01:00;cloudy;10,4;865;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T16:00:00+01:00;cloudy;10,5;927;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T16:00:00+01:00;cloudy;10,5;981;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T16:00:00+01:00;cloudy;10,5;821;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T17:00:00+01:00;cloudy;9,9;696;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T17:00:00+01:00;cloudy;9,9;692;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T17:00:00+01:00;cloudy;9,9;562;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T18:00:00+01:00;cloudy;9,5;508;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T18:00:00+01:00;cloudy;9,5;339;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T18:00:00+01:00;cloudy;9,5;346;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T19:00:00+01:00;cloudy;8,9;348;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T19:00:00+01:00;cloudy;8,9;162;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T19:00:00+01:00;cloudy;8,9;210;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T20:00:00+01:00;rain;8,6;259;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T20:00:00+01:00;rain;8,6;146;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T20:00:00+01:00;rain;8,6;145;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T21:00:00+01:00;rain;8,3;233;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T21:00:00+01:00;rain;8,3;94;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T21:00:00+01:00;rain;8,3;129;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T22:00:00+01:00;rain;8,1;172;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T22:00:00+01:00;rain;8,1;96;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T22:00:00+01:00;rain;8,1;73;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-18T23:00:00+01:00;rain;8,1;55;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-18T23:00:00+01:00;rain;8,1;55;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-18T23:00:00+01:00;rain;8,1;29;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T00:00:00+01:00;rain;8;25;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T00:00:00+01:00;rain;8;25;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T00:00:00+01:00;rain;8;27;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T01:00:00+01:00;rain;8;20;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T01:00:00+01:00;rain;8;8;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T01:00:00+01:00;rain;8;6;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T02:00:00+01:00;rain;8,1;1;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T02:00:00+01:00;rain;8,1;2;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T02:00:00+01:00;rain;8,1;2;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T03:00:00+01:00;rain;8,1;7;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T03:00:00+01:00;rain;8,1;4;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T03:00:00+01:00;rain;8,1;20;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T04:00:00+01:00;rain;8,5;10;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T04:00:00+01:00;rain;8,5;3;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T04:00:00+01:00;rain;8,5;8;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T05:00:00+01:00;rain;8,4;46;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T05:00:00+01:00;rain;8,4;22;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T05:00:00+01:00;rain;8,4;81;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T06:00:00+01:00;rain;8,3;175;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T06:00:00+01:00;rain;8,3;91;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T06:00:00+01:00;rain;8,3;175;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T07:00:00+01:00;rain;8,1;622;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T07:00:00+01:00;rain;8,1;290;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T07:00:00+01:00;rain;8,1;469;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T08:00:00+01:00;partly-cloudy-day;7,8;750;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T08:00:00+01:00;partly-cloudy-day;7,8;431;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T08:00:00+01:00;partly-cloudy-day;7,8;511;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T09:00:00+01:00;partly-cloudy-day;7,9;886;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T09:00:00+01:00;partly-cloudy-day;7,9;708;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T09:00:00+01:00;partly-cloudy-day;7,9;645;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T10:00:00+01:00;cloudy;8,2;1187;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T10:00:00+01:00;cloudy;8,2;1366;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T10:00:00+01:00;cloudy;8,2;909;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T11:00:00+01:00;cloudy;8,6;1361;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T11:00:00+01:00;cloudy;8,6;1558;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T11:00:00+01:00;cloudy;8,6;986;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T12:00:00+01:00;partly-cloudy-day;8,8;1732;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T12:00:00+01:00;partly-cloudy-day;8,8;1958;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T12:00:00+01:00;partly-cloudy-day;8,8;1507;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T13:00:00+01:00;partly-cloudy-day;9,6;2026;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T13:00:00+01:00;partly-cloudy-day;9,6;2153;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T13:00:00+01:00;partly-cloudy-day;9,6;1443;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T14:00:00+01:00;rain;9,5;1722;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T14:00:00+01:00;rain;9,5;1903;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T14:00:00+01:00;rain;9,5;1210;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T15:00:00+01:00;rain;9,7;1768;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T15:00:00+01:00;rain;9,7;1982;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T15:00:00+01:00;rain;9,7;1000;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T16:00:00+01:00;rain;9,6;1876;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T16:00:00+01:00;rain;9,6;2130;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T16:00:00+01:00;rain;9,6;1416;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T17:00:00+01:00;rain;9,4;1874;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T17:00:00+01:00;rain;9,4;2017;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T17:00:00+01:00;rain;9,4;1249;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T18:00:00+01:00;rain;9;1474;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T18:00:00+01:00;rain;9;1362;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T18:00:00+01:00;rain;9;793;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T19:00:00+01:00;rain;8,5;1118;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T19:00:00+01:00;rain;8,5;858;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T19:00:00+01:00;rain;8,5;593;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T20:00:00+01:00;rain;8,2;496;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T20:00:00+01:00;rain;8,2;327;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T20:00:00+01:00;rain;8,2;285;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T21:00:00+01:00;rain;8;207;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T21:00:00+01:00;rain;8;194;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T21:00:00+01:00;rain;8;164;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T22:00:00+01:00;rain;7,9;139;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T22:00:00+01:00;rain;7,9;107;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T22:00:00+01:00;rain;7,9;111;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-19T23:00:00+01:00;rain;7,7;46;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-19T23:00:00+01:00;rain;7,7;44;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-19T23:00:00+01:00;rain;7,7;44;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-20T00:00:00+01:00;rain;7,5;37;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-20T00:00:00+01:00;rain;7,5;27;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-20T00:00:00+01:00;rain;7,5;35;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-20T01:00:00+01:00;rain;7,2;14;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-20T01:00:00+01:00;rain;7,2;8;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-20T01:00:00+01:00;rain;7,2;12;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-20T02:00:00+01:00;cloudy;7,1;2;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-20T02:00:00+01:00;cloudy;7,1;3;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-20T02:00:00+01:00;cloudy;7,1;15;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-20T03:00:00+01:00;cloudy;6,9;7;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-20T03:00:00+01:00;cloudy;6,9;10;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-20T03:00:00+01:00;cloudy;6,9;4;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-20T04:00:00+01:00;cloudy;6,5;12;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-20T04:00:00+01:00;cloudy;6,5;5;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-20T04:00:00+01:00;cloudy;6,5;6;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-20T05:00:00+01:00;partly-cloudy-night;6,4;44;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-20T05:00:00+01:00;partly-cloudy-night;6,4;17;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-20T05:00:00+01:00;partly-cloudy-night;6,4;48;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-20T06:00:00+01:00;cloudy;6;201;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-20T06:00:00+01:00;cloudy;6;85;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-20T06:00:00+01:00;cloudy;6;257;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-20T07:00:00+01:00;cloudy;5,9;620;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-20T07:00:00+01:00;cloudy;5,9;306;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
2024-02-20T07:00:00+01:00;cloudy;5,9;419;Spiegelstraße;49.79512717222457, 9.934114106308467;;;;;;;;
2024-02-20T08:00:00+01:00;partly-cloudy-day;5,8;691;Kaiserstraße;49.798498976405355, 9.933887635731686;;;;;;;;
2024-02-20T08:00:00+01:00;partly-cloudy-day;5,8;421;Schönbornstraße;49.795490162266525, 9.931060093195851;;;;;;;;
